gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,sentiment_label,sentiment_confidence,num_services,is_new_customer,avg_monthly_charge,churn_probability,churn_prediction,risk_tier,top_churn_factors,recommended_action
Male,0,No,Yes,33,One year,Mailed check,20.15,682.15,No,Neutral,0.5750932456966077,0,0,20.671212121212122,4.6215448882023474e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,Yes,No,45,One year,Bank transfer (automatic),98.7,4525.8,No,Positive,0.9838164290100806,4,0,100.57333333333334,0.005352103711208309,No,Low,Tagihan bulanan tinggi ($98.70); Fiber optic (segmen churn tinggi); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,0,No,Yes,11,Month-to-month,Electronic check,25.2,321.05,No,Neutral,0.8123568342599081,0,0,29.186363636363637,0.0020993046618569505,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (11 bulan); Tidak ada Tech Support; Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,6,Month-to-month,Bank transfer (automatic),55.7,335.65,No,Neutral,0.7064872321109223,2,1,55.94166666666666,0.0015397882458136872,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (6 bulan); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,21,Month-to-month,Bank transfer (automatic),65.35,1424.4,No,Positive,0.8259973016590882,3,0,67.82857142857144,0.00019450249586715706,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,65,Two year,Bank transfer (automatic),25.3,1748.55,No,Neutral,0.48699487084719467,0,0,26.90076923076923,0.0010516038193626996,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,6,Month-to-month,Electronic check,84.35,474.9,Yes,Negative,0.6516211275572206,1,1,79.14999999999999,0.9999434136728007,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (6 bulan); Tagihan bulanan tinggi ($84.35); Feedback negatif (confidence 65%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,No,No,8,Month-to-month,Electronic check,84.95,668.4,Yes,Positive,0.7451317048264815,2,0,83.55,0.989608347893558,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (8 bulan); Tagihan bulanan tinggi ($84.95); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,No,No,11,Month-to-month,Electronic check,73.85,926.25,Yes,Negative,0.4584916085525903,1,0,84.20454545454545,0.9997752306527974,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (11 bulan); Tagihan bulanan tinggi ($73.85); Feedback negatif (confidence 46%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,Yes,Yes,43,Two year,Mailed check,24.25,1077.95,No,Positive,0.5270853109993825,0,0,25.06860465116279,6.795829558990172e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,49,One year,Bank transfer (automatic),51.8,2541.25,Yes,Negative,0.6887589727371668,3,0,51.86224489795919,0.9999070783809942,Yes,High,Feedback negatif (confidence 69%); Tidak ada Tech Support; Tidak ada Online Security,Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Female,1,Yes,No,1,Month-to-month,Electronic check,46.0,46.0,Yes,Negative,0.6559912607875871,0,1,46.0,0.9998260997470892,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 66%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,1,No,No,15,Month-to-month,Electronic check,79.4,1156.1,Yes,Negative,0.7948642303208634,1,0,77.07333333333332,0.9999583463110595,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($79.40); Feedback negatif (confidence 79%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,Yes,60,Two year,Bank transfer (automatic),60.5,3694.45,No,Positive,0.8157309407648103,3,0,61.57416666666666,0.0004313126906733576,No,Low,Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,17,Month-to-month,Credit card (automatic),25.1,382.8,No,Positive,0.8344878329390971,0,0,22.51764705882353,0.00028229578464119545,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,Yes,No,16,Month-to-month,Bank transfer (automatic),71.8,1167.8,Yes,Negative,0.4505966215088332,0,0,72.9875,0.9999682168000597,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($71.80); Feedback negatif (confidence 45%); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,Yes,35,One year,Bank transfer (automatic),20.05,746.75,No,Positive,0.63543274611121,0,0,21.335714285714285,0.000399764670308542,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,1,Yes,No,44,One year,Mailed check,88.4,3912.9,Yes,Positive,0.38530944619303314,2,0,88.92954545454546,0.9996533312874414,Yes,High,Tagihan bulanan tinggi ($88.40); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,Yes,Yes,12,One year,Credit card (automatic),30.25,368.85,No,Positive,0.8823850038377388,1,0,30.7375,2.775355542740074e-05,No,Low,Tenure pendek (12 bulan); Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,1,Month-to-month,Mailed check,20.2,20.2,No,Positive,0.726988210147064,0,1,20.2,6.513155512993075e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,28,One year,Electronic check,59.9,1654.7,No,Positive,0.7734526286461115,3,0,59.096428571428575,0.0003554079838314194,No,Low,Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,70,Two year,Bank transfer (automatic),25.15,1940.85,No,Positive,0.5233213459762567,0,0,27.72642857142857,0.00026012551860075657,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,Yes,5,Month-to-month,Mailed check,46.0,221.7,Yes,Negative,0.6126163878123198,0,1,44.339999999999996,0.9998700666807575,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (5 bulan); Feedback negatif (confidence 61%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,0,No,No,18,Month-to-month,Credit card (automatic),101.3,1794.65,No,Positive,0.9601707156329932,4,0,99.70277777777778,5.648980880522964e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($101.30); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,70,Two year,Credit card (automatic),76.95,5289.8,No,Positive,0.9531632959405862,4,0,75.56857142857143,5.964261407601397e-05,No,Low,Tagihan bulanan tinggi ($76.95),Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,9,Month-to-month,Mailed check,55.3,501.2,No,Neutral,0.6598379807049612,1,0,55.68888888888889,0.0003361730679413152,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (9 bulan); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,67,Two year,Bank transfer (automatic),92.45,6140.85,No,Positive,0.9744708832399429,4,0,91.65447761194031,2.9879449711610283e-05,No,Low,Tagihan bulanan tinggi ($92.45); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,1,Month-to-month,Bank transfer (automatic),48.45,48.45,No,Positive,0.932191124073895,1,1,48.45,1.2729392196912878e-05,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,18,Two year,Mailed check,19.35,309.25,No,Neutral,0.6473256515530893,0,0,17.180555555555557,0.00032084165020106843,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,4,Month-to-month,Credit card (automatic),51.75,201.1,Yes,Negative,0.5255570153472097,0,1,50.275,0.9969160647506518,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (4 bulan); Feedback negatif (confidence 53%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,1,Yes,Yes,71,One year,Bank transfer (automatic),86.7,6179.35,No,Positive,0.7979869553014629,3,0,87.0330985915493,0.0002100783091479398,No,Low,Tagihan bulanan tinggi ($86.70); Fiber optic (segmen churn tinggi); Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,30,Month-to-month,Electronic check,94.4,2838.7,Yes,Neutral,0.4569089930806026,3,0,94.62333333333332,0.9991071240625635,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($94.40); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Pembayaran electronic check,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,No,1,Month-to-month,Mailed check,55.7,55.7,No,Neutral,0.7352766235238057,2,1,55.7,0.000985314257241731,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,55,One year,Credit card (automatic),84.25,4589.85,No,Positive,0.9886072314295958,2,0,83.45181818181818,0.000733833847241853,No,Low,Tagihan bulanan tinggi ($84.25); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,59,Month-to-month,Electronic check,64.65,3735.45,No,Positive,0.6775517355602945,3,0,63.31271186440678,0.0005326933870754641,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tidak ada Online Security; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,1,Month-to-month,Mailed check,70.15,70.15,Yes,Negative,0.6366468824451343,0,1,70.15,0.9997856713535244,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tagihan bulanan tinggi ($70.15); Feedback negatif (confidence 64%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Female,0,Yes,No,7,Month-to-month,Bank transfer (automatic),69.2,477.55,No,Positive,0.9397680115807031,0,0,68.22142857142858,0.0005339034577913212,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (7 bulan); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,45,Two year,Bank transfer (automatic),54.65,2553.7,No,Positive,0.5999544945510608,2,0,56.748888888888885,0.0010622077362038363,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,54,One year,Bank transfer (automatic),24.75,1342.15,No,Positive,0.8436412078150213,0,0,24.85462962962963,0.00014908852875747538,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,51,One year,Mailed check,23.95,1216.35,No,Neutral,0.5960610323910309,0,0,23.849999999999998,9.596399883437463e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,Yes,No,72,One year,Credit card (automatic),105.0,7578.05,No,Positive,0.9403368057216132,4,0,105.25069444444445,0.00023782838049914834,No,Low,Tagihan bulanan tinggi ($105.00); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,44,One year,Bank transfer (automatic),59.85,2603.95,No,Positive,0.4773735470292658,3,0,59.18068181818182,0.0014858910889257542,No,Low,Tidak ada sinyal risiko dominan,Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,2,Month-to-month,Mailed check,20.05,42.7,No,Positive,0.735120338601053,0,1,21.35,0.000105546923190612,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (2 bulan); Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,66,One year,Bank transfer (automatic),92.15,6056.9,No,Positive,0.9795896987770473,2,0,91.77121212121212,0.0005749575321008349,No,Low,Tagihan bulanan tinggi ($92.15); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security; Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,Yes,68,One year,Mailed check,44.8,2983.65,No,Neutral,0.5527436346290795,3,0,43.87720588235294,0.0006275593624356508,No,Low,Tidak ada Tech Support,Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,31,Two year,Credit card (automatic),20.9,689.35,No,Neutral,0.5897606397950955,0,0,22.23709677419355,0.0004113336628595187,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,21,Month-to-month,Bank transfer (automatic),95.4,2025.1,No,Positive,0.9656660347524259,2,0,96.43333333333332,0.003960238178992833,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($95.40); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Male,0,No,Yes,21,Month-to-month,Electronic check,80.35,1747.2,No,Positive,0.8795578098919098,1,0,83.2,0.0004039437060498774,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($80.35); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,55,Two year,Bank transfer (automatic),85.1,4657.95,No,Positive,0.9846953807570524,5,0,84.69,0.0016416224771191607,No,Low,Tagihan bulanan tinggi ($85.10),Monitor rutin; ikutkan program loyalty reward
Male,0,No,No,9,Month-to-month,Credit card (automatic),34.7,296.1,Yes,Negative,0.5415574438970655,1,0,32.900000000000006,0.9988093711614028,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (9 bulan); Feedback negatif (confidence 54%); Tidak ada Tech Support; Tidak ada Online Security,Tawarkan kontrak tahunan diskon 20-30%; Berikan trial Tech Support gratis; PRIORITAS: Outreach personal oleh tim Customer Success
Male,1,Yes,No,71,Two year,Bank transfer (automatic),115.05,8016.6,No,Positive,0.9675352882532974,6,0,112.90985915492958,0.001643930046296134,No,Low,Tagihan bulanan tinggi ($115.05); Fiber optic (segmen churn tinggi),Monitor rutin; ikutkan program loyalty reward
Female,0,No,No,1,Month-to-month,Electronic check,81.1,81.1,Yes,Negative,0.6393348711447813,1,1,81.1,0.9999783072068399,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Tagihan bulanan tinggi ($81.10); Feedback negatif (confidence 64%); Fiber optic (segmen churn tinggi),Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya; Berikan trial Tech Support gratis
Male,0,Yes,Yes,22,One year,Mailed check,19.95,433.5,No,Neutral,0.5745528696179525,0,0,19.704545454545453,4.99197524827728e-05,No,Low,Hanya berlangganan sedikit layanan,Monitor rutin; ikutkan program loyalty reward
Female,0,Yes,Yes,1,Month-to-month,Mailed check,20.55,20.55,Yes,Negative,0.8172575719284019,0,1,20.55,0.9981950773626755,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tenure pendek (1 bulan); Feedback negatif (confidence 82%); Hanya berlangganan sedikit layanan,Tawarkan kontrak tahunan diskon 20-30%; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,No,No,61,Two year,Electronic check,106.6,6428.4,Yes,Negative,0.47302966326130974,4,0,105.38360655737705,0.9999712997910136,Yes,High,Tagihan bulanan tinggi ($106.60); Feedback negatif (confidence 47%); Fiber optic (segmen churn tinggi); Tidak ada Online Security; Pembayaran electronic check,Tawarkan loyalty bonus atau pengurangan biaya; PRIORITAS: Outreach personal oleh tim Customer Success
Female,0,Yes,No,67,Two year,Bank transfer (automatic),86.15,5883.85,No,Positive,0.9397369855023979,5,0,87.81865671641792,0.00018780781529305853,No,Low,Tagihan bulanan tinggi ($86.15); Tidak ada Online Security,Monitor rutin; ikutkan program loyalty reward
Female,1,No,No,14,Month-to-month,Electronic check,78.85,1043.8,No,Positive,0.9372000519266789,2,0,74.55714285714285,0.00012561676395877338,No,Low,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($78.85); Fiber optic (segmen churn tinggi); Tidak ada Tech Support; Pembayaran electronic check,Monitor rutin; ikutkan program loyalty reward
Male,0,Yes,No,59,Month-to-month,Electronic check,106.75,6252.9,Yes,Neutral,0.42343933830970004,5,0,105.98135593220339,0.999907417717873,Yes,High,Kontrak bulanan (fleksibel = risiko tinggi); Tagihan bulanan tinggi ($106.75); Fiber optic (segmen churn tinggi); Pembayaran electronic check,Tawarkan kontrak tahunan diskon 20-30%; Tawarkan loyalty bonus atau pengurangan biaya
