gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,predicted_sentiment_label,predicted_sentiment_score,sentiment_confidence,churn_probability_modern,churn_prediction_modern,risk_tier_modern,risk_reason_modern,recommendation_modern
Male,0,Yes,No,44,Fiber optic,One year,Bank transfer (automatic),90.65,3974.15,No,Positive,1,0.8537722840313217,0.0012724260124667905,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,71,Fiber optic,Two year,Bank transfer (automatic),109.0,7661.8,No,Positive,1,0.7784603761426223,0.002900707508658173,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,37,DSL,One year,Credit card (automatic),68.1,2479.25,No,Positive,1,0.9044336774576931,6.742298349527905e-06,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,12,No,Month-to-month,Mailed check,20.4,266.6,No,Positive,1,0.5691901596909998,0.00027457336815510977,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,69,DSL,Two year,Bank transfer (automatic),81.95,5601.4,No,Positive,1,0.8876766422384468,4.023654708638453e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,35,DSL,Month-to-month,Electronic check,60.55,1982.6,No,Positive,1,0.8093397060470277,0.0013208121977517607,No,Low,"kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,5,DSL,Month-to-month,Bank transfer (automatic),65.6,339.9,No,Positive,1,0.6128497195482131,0.000408792365258549,No,Low,"tenure pendek, kontrak bulanan","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,58,Fiber optic,Two year,Bank transfer (automatic),82.5,4828.05,No,Positive,1,0.8420227837982935,0.0022156687022504727,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,72,DSL,Two year,Bank transfer (automatic),82.3,5980.55,No,Positive,1,0.703980714754996,0.0002571053930120002,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,72,DSL,Two year,Mailed check,68.15,4808.7,No,Positive,1,0.4953672183461957,3.332090105362555e-05,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,1,No,Month-to-month,Credit card (automatic),20.3,20.3,No,Positive,1,0.8091665167940871,1.4963461257249312e-05,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,39,Fiber optic,One year,Electronic check,95.55,3692.85,Yes,Positive,1,0.47676691194513376,0.9999506168164144,Yes,High,"monthly charge tinggi, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,Yes,53,No,One year,Credit card (automatic),20.2,1068.15,No,Positive,1,0.8697053615914527,3.0534684466900905e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,27,Fiber optic,Month-to-month,Electronic check,89.2,2383.6,No,Positive,1,0.9358810152534272,0.0008274643139041312,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,No,No,1,Fiber optic,Month-to-month,Electronic check,69.65,69.65,Yes,Negative,-1,0.481410851354003,0.9998777297832749,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,1,No,No,1,Fiber optic,Month-to-month,Electronic check,89.3,89.3,Yes,Neutral,0,0.6760205536003085,0.9989582386107022,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,No,18,Fiber optic,Month-to-month,Electronic check,74.8,1438.05,No,Positive,1,0.898212262011972,0.0016017950436890036,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,46,No,Two year,Mailed check,20.2,917.45,No,Positive,1,0.9142177492315527,0.00016825423296497216,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,72,DSL,Two year,Credit card (automatic),84.4,6096.45,No,Positive,1,0.8392425611640096,0.0001513670541863311,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,36,Fiber optic,Month-to-month,Electronic check,87.55,3078.1,Yes,Negative,-1,0.5600963702673174,0.9999692795472624,Yes,High,"monthly charge tinggi, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,Yes,No,4,DSL,Month-to-month,Electronic check,25.15,99.95,No,Positive,1,0.7318579596294058,0.008925807194790528,No,Low,"tenure pendek, kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,25,No,Two year,Credit card (automatic),19.8,475.2,No,Positive,1,0.9304610148958075,2.8913223576959964e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,40,DSL,Month-to-month,Electronic check,50.85,2036.55,No,Neutral,0,0.5210869492304003,0.030237654418165116,No,Low,"kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,63,Fiber optic,Month-to-month,Electronic check,102.4,6444.05,No,Positive,1,0.8801367518841742,4.276341030263897e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,No,No,15,Fiber optic,Month-to-month,Mailed check,96.3,1426.75,Yes,Neutral,0,0.48387514988721514,0.9999650201219369,Yes,High,"monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,No,No,14,DSL,Month-to-month,Credit card (automatic),55.5,767.55,No,Positive,1,0.8522161206697573,0.0011442918552599767,No,Low,"kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,72,Fiber optic,Two year,Bank transfer (automatic),109.75,7932.5,No,Positive,1,0.9571035989500353,0.0009061283707997703,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,39,Fiber optic,Month-to-month,Electronic check,106.4,4040.65,No,Positive,1,0.8586634206742951,0.0001352757028469182,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,47,DSL,Two year,Credit card (automatic),60.0,2768.65,No,Positive,1,0.8385189585567776,0.00017905680749450776,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,19,Fiber optic,Month-to-month,Credit card (automatic),88.8,1672.35,No,Positive,1,0.8374604725552098,0.00010752922016754485,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,5,Fiber optic,Month-to-month,Electronic check,85.2,474.8,Yes,Neutral,0,0.5788553119981473,0.9987040951067339,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,13,DSL,Month-to-month,Electronic check,35.1,446.1,Yes,Negative,-1,0.6857787915597992,0.9999751409778928,Yes,High,"kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,No,No,17,Fiber optic,Month-to-month,Bank transfer (automatic),80.05,1345.65,No,Positive,1,0.924935834629843,7.690916487727388e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,34,Fiber optic,Month-to-month,Electronic check,75.55,2425.4,No,Positive,1,0.6878683531974756,0.004153290580203465,No,Low,"monthly charge tinggi, kontrak bulanan, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,42,DSL,Month-to-month,Electronic check,49.55,2077.95,No,Positive,1,0.8394141321880026,7.566489512649365e-05,No,Low,"kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,5,Fiber optic,Month-to-month,Electronic check,81.3,416.3,Yes,Neutral,0,0.4664445094821678,0.9999906350108871,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,Yes,Yes,71,No,Two year,Credit card (automatic),23.9,1663.5,No,Positive,1,0.9198712473787259,1.490937695045001e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,19,DSL,Month-to-month,Bank transfer (automatic),66.4,1286.05,No,Positive,1,0.8893880146479864,0.0005576609012417334,No,Low,"kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,Yes,2,No,Month-to-month,Electronic check,19.6,35.85,Yes,Negative,-1,0.8625284114066443,0.9998619623903057,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, indikasi sentiment sangat kuat, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,No,No,57,No,Two year,Credit card (automatic),18.8,1094.35,No,Positive,1,0.8624875221873487,5.5159094194456154e-05,No,Low,indikasi sentiment sangat kuat,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,72,Fiber optic,Two year,Electronic check,108.4,7719.5,No,Positive,1,0.9288336615933668,0.0020469978173031037,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,6,Fiber optic,Month-to-month,Mailed check,85.95,514.6,No,Positive,1,0.8233141161905531,0.0015797692328073766,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,17,Fiber optic,Month-to-month,Electronic check,85.45,1451.6,Yes,Positive,1,0.45478573838214165,0.9989572100405849,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,No,61,DSL,Two year,Bank transfer (automatic),80.9,4932.5,No,Positive,1,0.8700029043102486,1.6951854886087746e-05,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,1,Fiber optic,Month-to-month,Electronic check,71.0,71.0,Yes,Negative,-1,0.4685402388720168,0.9999378911030999,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,Yes,Yes,48,Fiber optic,Two year,Credit card (automatic),111.8,5443.65,No,Positive,1,0.9631545064736492,0.0001340998564461423,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,No,16,No,Month-to-month,Credit card (automatic),20.6,330.25,No,Positive,1,0.74189252512863,0.00043658822995674794,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,No,No,9,Fiber optic,Month-to-month,Electronic check,85.05,746.5,Yes,Neutral,0,0.4264496036084888,0.9999251249477566,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Female,0,No,No,3,DSL,Month-to-month,Electronic check,44.6,122.7,No,Positive,1,0.8665845650278136,0.00013416094476049578,No,Low,"tenure pendek, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,1,DSL,Month-to-month,Electronic check,44.4,44.4,Yes,Negative,-1,0.8288009944670383,0.9999156596962928,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, indikasi sentiment sangat kuat, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,No,No,65,Fiber optic,Two year,Credit card (automatic),105.1,6631.85,No,Positive,1,0.7997995256334846,0.0005607994412709304,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,70,Fiber optic,Two year,Credit card (automatic),115.15,8250.0,No,Positive,1,0.946175157228289,0.0010664422338515847,No,Low,"monthly charge tinggi, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,No,60,DSL,One year,Mailed check,59.8,3561.15,No,Positive,1,0.5523776862600376,0.00028655172412440563,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,No,69,No,One year,Electronic check,26.3,1763.55,No,Positive,1,0.7867528977065382,0.0001931580136063194,No,Low,electronic check,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,1,No,No,35,Fiber optic,Month-to-month,Electronic check,70.55,2419.0,No,Positive,1,0.8893303961063954,0.00017394228113292917,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat, electronic check","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,22,No,Month-to-month,Mailed check,20.05,470.2,No,Positive,1,0.712798888242402,0.00011974621870709704,No,Low,kontrak bulanan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,66,DSL,Two year,Bank transfer (automatic),79.85,5234.95,No,Positive,1,0.6000183944351993,0.001654159368198051,No,Low,monthly charge tinggi,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,1,Yes,No,1,Fiber optic,Month-to-month,Electronic check,70.3,70.3,Yes,Negative,-1,0.5699539708677416,0.9999896004205997,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, electronic check","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Female,0,Yes,No,1,Fiber optic,Month-to-month,Bank transfer (automatic),79.35,79.35,Yes,Negative,-1,0.4002467133658155,0.9993524764475465,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, diskon personal, dan follow-up manajer CS"
Male,0,Yes,Yes,34,Fiber optic,Month-to-month,Credit card (automatic),90.05,3097.0,No,Positive,1,0.9020654124631089,5.4473578509026326e-05,No,Low,"monthly charge tinggi, kontrak bulanan, indikasi sentiment sangat kuat","Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,Yes,Yes,72,No,Two year,Bank transfer (automatic),24.45,1709.1,No,Positive,1,0.7219381606832935,0.0029379447154955435,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,Yes,Yes,31,DSL,One year,Electronic check,59.95,1848.8,No,Positive,1,0.7064287700929529,0.0007310295246519928,No,Low,electronic check,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Male,0,No,Yes,30,No,One year,Bank transfer (automatic),25.35,723.3,No,Neutral,0,0.6335866253164135,0.004391617404519435,No,Low,tidak ada sinyal risiko dominan,"Low risk -> pertahankan engagement, loyalty program, dan monitoring rutin"
Female,0,No,No,9,Fiber optic,Month-to-month,Bank transfer (automatic),90.8,809.75,Yes,Neutral,0,0.395791889578445,0.9999645105378844,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
Male,0,Yes,Yes,20,Fiber optic,Month-to-month,Electronic check,70.45,1470.95,Yes,Positive,1,0.40864842604881113,0.9993483356111815,Yes,High,"monthly charge tinggi, kontrak bulanan, electronic check","High risk -> retention call, kontrak tahunan diskon, dan loyalty bundle"
