gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,predicted_sentiment_label,predicted_sentiment_score,churn_probability,churn_prediction,risk_tier,risk_reason,recommendation
Male,0,No,No,24,Fiber optic,Month-to-month,Electronic check,80.25,1861.5,Yes,Neutral,0,0.9908794481739019,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,1,Yes,Yes,35,DSL,Month-to-month,Electronic check,76.05,2747.2,No,Positive,1,0.0761052880206811,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,7,DSL,Month-to-month,Electronic check,75.7,554.05,No,Positive,1,0.0070060137506358176,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,5,Fiber optic,Month-to-month,Electronic check,96.1,453.4,Yes,Positive,1,0.9583472315914072,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,Yes,15,Fiber optic,Month-to-month,Bank transfer (automatic),69.0,994.8,Yes,Positive,1,0.6409927223213746,Yes,Medium,kontrak bulanan,Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Male,0,Yes,Yes,11,No,Two year,Mailed check,19.65,225.75,No,Positive,1,0.0,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,48,DSL,Month-to-month,Bank transfer (automatic),45.3,2145.0,Yes,Neutral,0,0.26832165628055643,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,20,Fiber optic,Month-to-month,Electronic check,81.45,1671.6,No,Positive,1,0.034215349320614,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,72,Fiber optic,One year,Bank transfer (automatic),108.5,8003.8,No,Positive,1,0.04195785473104847,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,8,Fiber optic,Month-to-month,Electronic check,83.55,680.05,Yes,Positive,1,0.885923894997665,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,72,Fiber optic,Two year,Credit card (automatic),84.5,6130.85,No,Positive,1,0.11239238261163281,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,15,Fiber optic,Month-to-month,Electronic check,100.15,1415.0,No,Positive,1,0.016146793361937802,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,72,DSL,Two year,Bank transfer (automatic),88.6,6201.95,No,Positive,1,0.005,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,0,DSL,Two year,Bank transfer (automatic),52.55,,No,Neutral,0,0.08970889060216783,No,Low,tenure pendek,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,1,Fiber optic,Month-to-month,Electronic check,74.35,74.35,Yes,Neutral,0,1.0,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,63,Fiber optic,Two year,Bank transfer (automatic),104.8,6597.25,No,Positive,1,0.02378201939541949,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,2,DSL,Month-to-month,Electronic check,59.0,114.15,No,Positive,1,0.00502435792492397,No,Low,"tenure pendek, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,2,Fiber optic,Month-to-month,Electronic check,74.4,139.4,Yes,Negative,-1,0.9903239498127876,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,1,Yes,No,61,DSL,One year,Bank transfer (automatic),64.05,3902.6,No,Positive,1,0.06500784451828842,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,No,Month-to-month,Mailed check,20.4,20.4,No,Positive,1,0.0025,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,22,DSL,One year,Bank transfer (automatic),43.75,903.6,Yes,Neutral,0,0.7180742514531786,Yes,Medium,tidak ada sinyal risiko dominan,Medium risk -> kirim promo personal dan follow-up CRM
Male,0,Yes,No,28,DSL,Month-to-month,Mailed check,60.9,1785.65,No,Positive,1,0.029129237263315573,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,70,No,Two year,Bank transfer (automatic),19.8,1397.65,No,Positive,1,0.0007354611943477951,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,5,DSL,Month-to-month,Electronic check,28.45,131.05,Yes,Negative,-1,0.9903655432445789,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,No,No,12,Fiber optic,Month-to-month,Bank transfer (automatic),99.7,1238.45,Yes,Positive,1,0.9508920574911818,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,61,Fiber optic,One year,Credit card (automatic),103.9,6449.15,No,Positive,1,0.021304969429408023,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,39,No,Two year,Credit card (automatic),20.7,762.45,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,55,Fiber optic,Month-to-month,Electronic check,96.8,5283.95,Yes,Positive,1,0.9756969946691335,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,17,Fiber optic,Month-to-month,Electronic check,94.4,1617.5,Yes,Positive,1,0.8381717915593418,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,37,No,One year,Credit card (automatic),20.15,785.75,No,Positive,1,0.0030752586980597896,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,72,No,Two year,Mailed check,26.0,1776.0,No,Positive,1,0.005681984362900477,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,72,DSL,Two year,Credit card (automatic),77.35,5396.25,No,Positive,1,0.0,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,8,DSL,Month-to-month,Bank transfer (automatic),66.05,574.5,No,Neutral,0,0.16631161534312253,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,22,No,Month-to-month,Mailed check,19.9,400.3,No,Positive,1,0.0018108803691870784,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,1,Fiber optic,Month-to-month,Electronic check,84.3,84.3,Yes,Neutral,0,0.9998522648884801,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,38,DSL,Month-to-month,Credit card (automatic),68.15,2656.3,No,Positive,1,0.04661674132806077,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,Yes,17,DSL,One year,Electronic check,80.85,1445.95,No,Positive,1,0.08330624095997273,No,Low,"monthly charge tinggi, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,70,DSL,Two year,Bank transfer (automatic),75.5,5212.65,No,Positive,1,0.017120314478892375,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,Yes,72,DSL,Two year,Credit card (automatic),92.45,6440.25,Yes,Negative,-1,0.8105376301278433,Yes,High,"monthly charge tinggi, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,No,No,28,Fiber optic,Month-to-month,Electronic check,80.6,2244.95,No,Positive,1,0.25525962199984387,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,15,Fiber optic,Month-to-month,Bank transfer (automatic),83.2,1130.0,No,Positive,1,0.26202515499827395,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,72,DSL,Two year,Bank transfer (automatic),87.55,6463.15,No,Positive,1,5.3902972039383534e-05,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,Yes,No,11,Fiber optic,Month-to-month,Electronic check,99.55,1131.2,Yes,Neutral,0,0.9782159366928311,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,1,No,No,8,Fiber optic,Month-to-month,Electronic check,81.25,585.95,Yes,Neutral,0,0.9997363519128816,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,No,57,Fiber optic,One year,Bank transfer (automatic),109.4,6252.7,No,Positive,1,0.025345798274887112,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,1,No,Month-to-month,Bank transfer (automatic),19.95,19.95,Yes,Negative,-1,0.9459484640846446,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,Yes,No,46,DSL,Month-to-month,Electronic check,45.55,2062.15,No,Positive,1,0.01112498228330426,No,Low,"kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,30,No,One year,Credit card (automatic),20.7,587.1,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,Yes,No,10,Fiber optic,Month-to-month,Electronic check,75.3,720.45,No,Positive,1,0.3739391261070884,No,Low,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,23,Fiber optic,Month-to-month,Electronic check,99.25,2186.4,Yes,Positive,1,0.9327648753284363,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,32,Fiber optic,Month-to-month,Credit card (automatic),93.4,2979.3,No,Positive,1,0.06904118772594209,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,13,Fiber optic,Month-to-month,Credit card (automatic),73.75,956.65,No,Positive,1,0.04588686821629508,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,39,Fiber optic,Two year,Electronic check,80.45,3201.55,Yes,Neutral,0,0.848352346091286,Yes,High,"monthly charge tinggi, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,44,Fiber optic,Month-to-month,Credit card (automatic),88.15,3973.2,No,Positive,1,0.009479227241461996,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,1,No,No,9,DSL,Month-to-month,Mailed check,49.2,447.9,No,Positive,1,0.04137847404596004,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,No,67,No,Two year,Mailed check,19.65,1335.2,No,Positive,1,0.0,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,9,Fiber optic,Month-to-month,Bank transfer (automatic),79.35,661.25,Yes,Positive,1,0.930668307018147,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,15,Fiber optic,Month-to-month,Electronic check,79.75,1111.85,Yes,Positive,1,0.982574329937144,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,Yes,No,71,Fiber optic,Two year,Bank transfer (automatic),105.15,7555.0,No,Positive,1,0.05462936042183114,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,No,No,1,DSL,Month-to-month,Credit card (automatic),49.0,49.0,No,Positive,1,0.08258141290678958,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,30,Fiber optic,Month-to-month,Electronic check,100.05,3046.15,Yes,Neutral,0,0.9997807300104334,Yes,High,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,No,No,1,Fiber optic,Month-to-month,Electronic check,69.35,69.35,Yes,Negative,-1,0.997580624414131,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,0,Yes,No,17,DSL,Month-to-month,Mailed check,49.8,836.35,No,Positive,1,0.14943098596652146,No,Low,kontrak bulanan,Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,3,Fiber optic,Month-to-month,Electronic check,85.8,272.2,Yes,Neutral,0,0.9966007234054427,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,67,DSL,Two year,Electronic check,79.7,5293.4,Yes,Negative,-1,0.8821474849064161,Yes,High,"monthly charge tinggi, feedback negatif, metode pembayaran electronic check","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Male,0,No,No,1,No,Month-to-month,Bank transfer (automatic),20.95,20.95,No,Positive,1,0.005145926236052205,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,1,No,No,1,DSL,Month-to-month,Mailed check,50.55,50.55,Yes,Negative,-1,0.9970608185764188,Yes,High,"tenure pendek, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,1,Yes,No,32,Fiber optic,Month-to-month,Mailed check,79.3,2570.0,No,Positive,1,0.06256849213178263,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,41,No,One year,Bank transfer (automatic),19.5,798.2,No,Positive,1,0.002222121781891814,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,1,Fiber optic,Month-to-month,Electronic check,80.55,80.55,Yes,Neutral,0,0.9833526589772403,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Female,0,No,No,1,DSL,Month-to-month,Bank transfer (automatic),44.15,44.15,No,Positive,1,0.028416500713357017,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,12,Fiber optic,Month-to-month,Electronic check,84.5,916.9,Yes,Positive,1,0.965676629508146,Yes,High,"tenure pendek, monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",High risk -> retention call dan tawarkan upgrade kontrak
Male,0,Yes,Yes,62,Fiber optic,Month-to-month,Electronic check,105.5,6487.2,No,Positive,1,0.09164841106566018,No,Low,"monthly charge tinggi, kontrak bulanan, metode pembayaran electronic check",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,No,No,22,Fiber optic,Month-to-month,Mailed check,84.3,1855.65,Yes,Negative,-1,0.9887890951110436,Yes,High,"monthly charge tinggi, kontrak bulanan, feedback negatif","High risk -> retention call prioritas, service recovery, dan diskon personal 15-20%"
Female,0,No,Yes,17,Fiber optic,Month-to-month,Credit card (automatic),92.7,1556.85,No,Positive,1,0.02051453245790748,No,Low,"monthly charge tinggi, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Female,0,Yes,Yes,72,No,Two year,Bank transfer (automatic),26.25,1988.05,No,Positive,1,0.07234955706732821,No,Low,tidak ada sinyal risiko dominan,Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,Yes,56,Fiber optic,Month-to-month,Credit card (automatic),96.95,5432.2,No,Neutral,0,0.766895960210363,Yes,Medium,"monthly charge tinggi, kontrak bulanan",Medium risk -> dorong migrasi ke kontrak 1 tahun + promo bundle
Female,0,No,No,9,No,Month-to-month,Credit card (automatic),20.45,147.55,No,Positive,1,0.08981675672986235,No,Low,"tenure pendek, kontrak bulanan",Low risk -> pertahankan engagement lewat loyalty campaign
Male,0,Yes,No,72,Fiber optic,Two year,Bank transfer (automatic),115.8,8424.9,No,Positive,1,0.011374795154664677,No,Low,monthly charge tinggi,Low risk -> pertahankan engagement lewat loyalty campaign
